customer_id,customer_name,segment,region,state,city,analysis_date,first_order_date,last_order_date,days_since_last_order,expected_reorder_days,inactivity_ratio,total_orders,lifetime_sales,lifetime_profit,avg_order_value,profit_margin_pct,customer_segment,orders_last_90_days,sales_last_90_days,sales_previous_90_days,sales_change_pct,behavior_trend,churn_risk_score,churn_risk_band,inactivity_status,churn_flag,declining_behavior_flag,recommended_retention_action,retention_priority_score,retention_priority_rank,priority_group
PG-18895,Paul Gonzalez,Consumer,West,California,San Francisco,2017-12-30,2014-05-11,2017-11-03,57,119.0,0.48,9,1987.16,334.52,220.8,16.83,Loyal Customer,2,62.03,0.0,,New or Reactivated,10,Healthy,Watch,0,0,Maintain relationship,28.09,575,Long Tail
AP-10720,Anne Pryor,Home Office,East,New York,New York City,2017-12-30,2014-03-03,2017-11-19,41,113.0,0.36,8,1638.55,285.79,204.82,17.44,Loyal Customer,1,138.38,0.0,,New or Reactivated,15,Healthy,Watch,0,0,Maintain relationship,28.09,575,Long Tail
TB-21625,Trudy Brown,Consumer,East,Pennsylvania,Philadelphia,2017-12-30,2014-08-06,2017-11-30,30,130.0,0.23,9,2797.67,379.88,310.85,13.58,Loyal Customer,2,1123.12,0.0,,New or Reactivated,0,Healthy,Active,0,0,Maintain relationship,28.01,576,Long Tail
TS-21610,Troy Staebel,Consumer,West,Arizona,Phoenix,2017-12-30,2014-08-16,2017-11-05,55,177.0,0.31,7,2820.42,-294.7,402.92,-10.45,Loyal Customer,2,416.95,0.0,,New or Reactivated,15,Healthy,Watch,0,0,Maintain relationship,27.66,577,Long Tail
VW-21775,Victoria Wilson,Corporate,West,California,San Francisco,2017-12-30,2014-05-11,2017-12-02,28,115.0,0.24,10,6134.04,-874.66,613.4,-14.26,Loyal Customer,2,1925.74,0.0,,New or Reactivated,0,Healthy,Active,0,0,Maintain relationship,27.6,578,Long Tail
LS-16975,Lindsay Shagiari,Home Office,Central,Nebraska,Omaha,2017-12-30,2014-10-20,2017-12-10,20,82.0,0.24,9,2988.67,262.64,332.07,8.79,Loyal Customer,3,1362.6,0.0,,New or Reactivated,0,Healthy,Active,0,0,Maintain relationship,27.6,578,Long Tail
KD-16345,Katherine Ducich,Consumer,West,California,Westminster,2017-12-30,2014-09-02,2017-11-19,41,196.0,0.21,6,1888.96,328.59,314.83,17.4,Loyal Customer,1,31.97,0.0,,New or Reactivated,10,Healthy,Watch,0,0,Maintain relationship,27.54,579,Long Tail
EB-14170,Evan Bailliet,Consumer,South,North Carolina,Wilmington,2017-12-30,2014-09-29,2017-10-09,82,276.0,0.3,6,1186.33,282.17,197.72,23.79,Loyal Customer,1,10.82,0.0,,New or Reactivated,20,Low Risk,At Risk,0,0,Light-touch nurture,27.38,580,Long Tail
KL-16555,Kelly Lampkin,Corporate,South,Arkansas,Fayetteville,2017-12-30,2014-06-15,2017-12-14,16,91.0,0.18,8,5016.49,-182.78,627.06,-3.64,Loyal Customer,2,2088.27,97.06,2051.52,Growing,0,Healthy,Active,0,0,Maintain relationship,27.18,581,Long Tail
DB-12910,Daniel Byrd,Home Office,West,California,Salinas,2017-12-30,2014-10-24,2017-12-09,21,156.0,0.13,8,2171.6,431.37,271.45,19.86,Loyal Customer,2,193.92,184.66,5.01,Stable,5,Healthy,Active,0,0,Maintain relationship,27.11,582,Long Tail
JP-15460,Jennifer Patt,Corporate,Central,Texas,Dallas,2017-12-30,2014-08-24,2017-11-23,37,127.0,0.29,7,1669.14,429.75,238.45,25.75,Loyal Customer,1,248.48,0.0,,New or Reactivated,10,Healthy,Watch,0,0,Maintain relationship,27.04,583,Long Tail
KM-16225,Kalyca Meade,Corporate,West,California,Sunnyvale,2017-12-30,2015-07-06,2017-12-16,14,75.0,0.19,6,2260.96,635.11,376.83,28.09,Loyal Customer,3,468.88,0.0,,New or Reactivated,0,Healthy,Active,0,0,Maintain relationship,26.86,584,Long Tail
PO-18865,Patrick O'Donnell,Consumer,East,New York,New York City,2017-12-30,2014-03-23,2017-12-30,0,172.0,0.0,7,2493.21,437.85,356.17,17.56,Loyal Customer,2,498.64,338.86,47.15,Growing,0,Healthy,Active,0,0,Maintain relationship,26.75,585,Long Tail
JR-15700,Jocasta Rupert,Consumer,South,Florida,Jacksonville,2017-12-30,2017-10-23,2017-10-23,68,90.0,0.76,1,863.88,107.99,863.88,12.5,One-Time Customer,1,863.88,0.0,,New or Reactivated,30,Low Risk,At Risk,0,0,Light-touch nurture,26.71,586,Long Tail
CD-12280,Christina DeMoss,Consumer,West,Washington,Seattle,2017-12-30,2017-11-05,2017-11-18,42,30.0,1.4,2,1205.58,233.03,602.79,19.33,Repeat Customer,2,1205.58,0.0,,New or Reactivated,20,Low Risk,Watch,0,0,Light-touch nurture,26.57,587,Long Tail
PS-18970,Paul Stevenson,Home Office,Central,Oklahoma,Tulsa,2017-12-30,2014-04-15,2017-10-22,69,161.0,0.43,8,1278.64,198.51,159.83,15.53,Loyal Customer,2,56.42,0.0,,New or Reactivated,20,Low Risk,At Risk,0,0,Light-touch nurture,26.36,588,Long Tail
LH-16900,Lena Hernandez,Consumer,Central,Illinois,Park Ridge,2017-12-30,2014-08-19,2017-12-09,21,129.0,0.16,9,2295.33,526.07,255.04,22.92,Loyal Customer,1,143.86,171.43,-16.08,Stable,0,Healthy,Active,0,0,Maintain relationship,26.35,589,Long Tail
SV-20815,Stuart Van,Corporate,West,Utah,Orem,2017-12-30,2015-05-04,2017-10-15,76,269.0,0.28,4,1271.09,199.65,317.77,15.71,Repeat Customer,1,11.68,0.0,,New or Reactivated,20,Low Risk,At Risk,0,0,Light-touch nurture,26.34,590,Long Tail
GG-14650,Greg Guthrie,Corporate,West,Washington,Seattle,2017-12-30,2014-10-31,2017-11-17,43,73.0,0.59,9,2224.0,12.7,247.11,0.57,Loyal Customer,3,821.35,0.0,,New or Reactivated,15,Healthy,Watch,0,0,Maintain relationship,26.24,591,Long Tail
RA-19945,Ryan Akin,Consumer,Central,Texas,Dallas,2017-12-30,2014-08-29,2017-10-30,61,217.0,0.28,5,1686.92,-445.7,337.38,-26.42,Repeat Customer,1,321.39,0.0,,New or Reactivated,25,Low Risk,At Risk,0,0,Light-touch nurture,25.97,592,Long Tail
CS-12400,Christopher Schild,Home Office,Central,North Dakota,Fargo,2017-12-30,2014-09-26,2017-12-28,2,137.0,0.01,9,3651.86,-342.8,405.76,-9.39,Loyal Customer,2,258.76,303.68,-14.79,Stable,5,Healthy,Active,0,0,Maintain relationship,25.79,593,Long Tail
RP-19855,Roy Phan,Corporate,Central,Texas,Houston,2017-12-30,2014-04-05,2017-12-02,28,143.0,0.2,8,2170.72,594.59,271.34,27.39,Loyal Customer,1,12.16,0.0,,New or Reactivated,0,Healthy,Active,0,0,Maintain relationship,25.73,594,Long Tail
AB-10165,Alan Barnes,Consumer,West,Washington,Bellevue,2017-12-30,2014-11-16,2017-12-05,25,129.0,0.19,8,1113.84,220.81,139.23,19.82,Loyal Customer,1,39.79,163.96,-75.73,Sharp Decline,20,Low Risk,Active,0,1,Light-touch nurture,25.7,595,Long Tail
CK-12760,Cyma Kinney,Corporate,Central,Illinois,Aurora,2017-12-30,2014-02-07,2017-10-09,82,155.0,0.53,9,1582.11,-338.43,175.79,-21.39,Loyal Customer,1,719.1,0.0,,New or Reactivated,25,Low Risk,At Risk,0,0,Light-touch nurture,25.63,596,Long Tail
DB-13120,David Bremer,Corporate,West,California,Santa Clara,2017-12-30,2015-05-01,2017-11-12,48,107.0,0.45,7,2973.09,-1421.77,424.73,-47.82,Loyal Customer,1,10.56,0.0,,New or Reactivated,10,Healthy,Watch,0,0,Maintain relationship,25.1,597,Long Tail
DB-13660,Duane Benoit,Consumer,East,New York,Oceanside,2017-12-30,2014-06-17,2017-12-18,12,213.0,0.06,7,1155.2,177.67,165.03,15.38,Loyal Customer,1,18.96,878.82,-97.84,Sharp Decline,20,Low Risk,Active,0,1,Light-touch nurture,25.04,598,Long Tail
CR-12820,Cyra Reiten,Home Office,East,New York,New York City,2017-12-30,2015-01-24,2017-10-06,85,246.0,0.35,3,1397.87,83.27,465.96,5.96,Repeat Customer,1,681.91,0.0,,New or Reactivated,20,Low Risk,At Risk,0,0,Light-touch nurture,25.02,599,Long Tail
DS-13180,David Smith,Corporate,Central,Texas,San Antonio,2017-12-30,2014-04-28,2017-12-07,23,104.0,0.22,9,2881.81,163.7,320.2,5.68,Loyal Customer,1,19.1,0.0,,New or Reactivated,0,Healthy,Active,0,0,Maintain relationship,24.99,600,Long Tail
KN-16450,Kean Nguyen,Corporate,East,Maryland,Baltimore,2017-12-30,2014-04-12,2017-11-08,52,280.0,0.19,5,2171.96,114.31,434.39,5.26,Repeat Customer,1,274.2,0.0,,New or Reactivated,10,Healthy,Watch,0,0,Maintain relationship,24.98,601,Long Tail
GB-14530,George Bell,Corporate,East,New York,Auburn,2017-12-30,2014-04-28,2017-10-29,62,101.0,0.61,11,1568.44,7.84,142.59,0.5,Loyal Customer,1,46.96,0.0,,New or Reactivated,20,Low Risk,At Risk,0,0,Light-touch nurture,24.92,602,Long Tail
FG-14260,Frank Gastineau,Home Office,East,New York,New York City,2017-12-30,2014-05-21,2017-11-26,34,193.0,0.18,7,1383.14,394.74,197.59,28.54,Loyal Customer,3,333.72,303.31,10.03,Stable,10,Healthy,Watch,0,0,Maintain relationship,24.81,603,Long Tail
TZ-21580,Tracy Zic,Consumer,West,California,San Francisco,2017-12-30,2014-11-11,2017-11-25,35,208.0,0.17,4,1707.29,224.89,426.82,13.17,Repeat Customer,1,5.16,0.0,,New or Reactivated,10,Healthy,Watch,0,0,Maintain relationship,24.62,604,Long Tail
HE-14800,Harold Engle,Corporate,Central,Wisconsin,Milwaukee,2017-12-30,2016-01-30,2017-12-18,12,103.0,0.12,4,883.53,274.4,220.88,31.06,Repeat Customer,1,129.29,469.66,-72.47,Sharp Decline,20,Low Risk,Active,0,1,Light-touch nurture,24.62,604,Long Tail
NL-18310,Nancy Lomonaco,Home Office,West,California,Danville,2017-12-30,2014-10-31,2017-11-02,58,183.0,0.32,4,1418.09,343.64,354.52,24.23,Repeat Customer,1,1158.88,0.0,,New or Reactivated,10,Healthy,Watch,0,0,Maintain relationship,24.57,605,Long Tail
BP-11050,Barry Pond,Corporate,East,Rhode Island,Cranston,2017-12-30,2014-10-12,2017-10-08,83,273.0,0.3,5,983.42,209.78,196.68,21.33,Repeat Customer,1,42.76,0.0,,New or Reactivated,20,Low Risk,At Risk,0,0,Light-touch nurture,24.37,606,Long Tail
PH-18790,Patricia Hirasaki,Home Office,South,Florida,Lakeland,2017-12-30,2017-10-21,2017-10-21,70,90.0,0.78,1,729.65,47.89,729.65,6.56,One-Time Customer,1,729.65,0.0,,New or Reactivated,30,Low Risk,At Risk,0,0,Light-touch nurture,24.31,607,Long Tail
IG-15085,Ivan Gibson,Consumer,South,Arkansas,Little Rock,2017-12-30,2014-10-18,2017-10-20,71,275.0,0.26,4,744.57,320.5,186.14,43.04,Repeat Customer,1,199.17,0.0,,New or Reactivated,20,Low Risk,At Risk,0,0,Light-touch nurture,24.3,608,Long Tail
FM-14215,Filia McAdams,Corporate,East,Connecticut,Middletown,2017-12-30,2014-03-11,2017-12-23,7,148.0,0.05,10,2456.64,249.68,245.66,10.16,Loyal Customer,1,181.95,0.0,,New or Reactivated,0,Healthy,Active,0,0,Maintain relationship,24.23,609,Long Tail
KE-16420,Katrina Edelman,Corporate,East,Pennsylvania,Philadelphia,2017-12-30,2014-04-03,2017-12-04,26,144.0,0.18,8,1686.73,397.88,210.84,23.59,Loyal Customer,2,279.14,0.0,,New or Reactivated,5,Healthy,Active,0,0,Maintain relationship,24.2,610,Long Tail
MY-17380,Maribeth Yedwab,Corporate,Central,Texas,San Antonio,2017-12-30,2015-10-26,2017-12-01,29,96.0,0.3,7,2254.29,319.12,322.04,14.16,Loyal Customer,3,634.19,63.31,901.72,Growing,0,Healthy,Active,0,0,Maintain relationship,24.02,611,Long Tail
EC-14050,Erin Creighton,Consumer,Central,Oklahoma,Oklahoma City,2017-12-30,2014-12-17,2017-11-07,53,264.0,0.2,5,461.91,96.43,92.38,20.88,Repeat Customer,1,38.16,93.52,-59.2,Sharp Decline,30,Low Risk,Watch,0,1,Light-touch nurture,23.91,612,Long Tail
PJ-18835,Patrick Jones,Corporate,West,California,San Francisco,2017-12-30,2014-05-28,2017-11-21,39,159.0,0.25,8,1220.09,442.14,152.51,36.24,Loyal Customer,2,78.9,0.0,,New or Reactivated,10,Healthy,Watch,0,0,Maintain relationship,23.87,613,Long Tail
CR-12580,Clay Rozendal,Home Office,West,California,San Diego,2017-12-30,2016-04-18,2017-11-03,57,169.0,0.34,4,2148.85,74.4,537.21,3.46,Repeat Customer,1,1872.93,0.0,,New or Reactivated,10,Healthy,Watch,0,0,Maintain relationship,23.83,614,Long Tail
ML-17755,Max Ludwig,Home Office,West,California,Stockton,2017-12-30,2016-08-04,2017-12-01,29,60.0,0.48,7,2071.91,409.51,295.99,19.76,Loyal Customer,3,1303.94,0.0,,New or Reactivated,0,Healthy,Active,0,0,Maintain relationship,23.72,615,Long Tail
KA-16525,Kelly Andreada,Consumer,East,New York,New York City,2017-12-30,2014-03-11,2017-11-24,36,203.0,0.18,7,1519.51,234.92,217.07,15.46,Loyal Customer,2,802.79,0.0,,New or Reactivated,10,Healthy,Watch,0,0,Maintain relationship,23.7,616,Long Tail
HG-14965,Henry Goldwyn,Corporate,Central,Illinois,Chicago,2017-12-30,2014-09-20,2017-12-07,23,110.0,0.21,12,3247.64,-2797.96,270.64,-86.15,Loyal Customer,2,2155.06,0.0,,New or Reactivated,5,Healthy,Active,0,0,Maintain relationship,23.61,617,Long Tail
SW-20245,Scot Wooten,Consumer,Central,Illinois,Aurora,2017-12-30,2014-07-20,2017-10-10,81,196.0,0.41,7,1085.08,-19.61,155.01,-1.81,Loyal Customer,1,239.36,0.0,,New or Reactivated,25,Low Risk,At Risk,0,0,Light-touch nurture,23.59,618,Long Tail
JB-16045,Julia Barnett,Home Office,East,Connecticut,Danbury,2017-12-30,2015-05-03,2017-12-23,7,181.0,0.04,5,2518.12,201.52,503.62,8.0,Repeat Customer,1,27.46,0.0,,New or Reactivated,0,Healthy,Active,0,0,Maintain relationship,23.55,619,Long Tail
MO-17500,Mary O'Rourke,Consumer,Central,Illinois,Chicago,2017-12-30,2014-11-28,2017-10-19,72,396.0,0.18,4,922.49,59.36,230.62,6.43,Repeat Customer,1,91.28,0.0,,New or Reactivated,25,Low Risk,At Risk,0,0,Light-touch nurture,23.51,620,Long Tail
PC-18745,Pamela Coakley,Corporate,West,Colorado,Loveland,2017-12-30,2014-12-31,2017-12-28,2,410.0,0.0,4,1832.06,272.69,458.02,14.88,Repeat Customer,1,1.19,0.0,,New or Reactivated,5,Healthy,Active,0,0,Maintain relationship,23.5,621,Long Tail
MB-17305,Maria Bertelson,Consumer,West,Washington,Longview,2017-12-30,2014-08-08,2017-11-12,48,99.0,0.48,10,1548.7,212.43,154.87,13.72,Loyal Customer,2,415.56,129.39,221.17,Growing,10,Healthy,Watch,0,0,Maintain relationship,23.41,622,Long Tail
BG-11695,Brooke Gillingham,Corporate,Central,Kansas,Garden City,2017-12-30,2014-05-11,2017-11-24,36,277.0,0.13,6,1874.17,107.57,312.36,5.74,Loyal Customer,1,33.29,29.33,13.5,Stable,10,Healthy,Watch,0,0,Maintain relationship,23.28,623,Long Tail
LF-17185,Luke Foster,Consumer,West,California,Inglewood,2017-12-30,2014-07-26,2017-12-08,22,123.0,0.18,7,3930.51,-3583.98,561.5,-91.18,Loyal Customer,1,218.81,0.0,,New or Reactivated,0,Healthy,Active,0,0,Maintain relationship,23.25,624,Long Tail
NC-18415,Nathan Cano,Consumer,Central,Texas,Houston,2017-12-30,2014-05-03,2017-11-19,41,150.0,0.27,6,2218.99,-2204.81,369.83,-99.36,Loyal Customer,1,1729.29,0.0,,New or Reactivated,15,Healthy,Watch,0,0,Maintain relationship,23.08,625,Long Tail
HP-14815,Harold Pawlan,Home Office,East,New York,New York City,2017-12-30,2014-05-06,2017-11-30,30,217.0,0.14,7,1990.31,373.86,284.33,18.78,Loyal Customer,1,1311.37,0.0,,New or Reactivated,0,Healthy,Active,0,0,Maintain relationship,23.08,625,Long Tail
DW-13195,David Wiener,Corporate,West,Oregon,Redmond,2017-12-30,2014-01-18,2017-10-22,69,257.0,0.27,6,1080.75,-86.87,180.13,-8.04,Loyal Customer,1,177.23,27.18,552.06,Growing,25,Low Risk,At Risk,0,0,Light-touch nurture,22.91,626,Long Tail
TD-20995,Tamara Dahlen,Consumer,East,Pennsylvania,Philadelphia,2017-12-30,2014-05-19,2017-11-23,37,128.0,0.29,9,1434.55,88.19,159.39,6.15,Loyal Customer,2,52.82,46.16,14.43,Stable,15,Healthy,Watch,0,0,Maintain relationship,22.81,627,Long Tail
MF-18250,Monica Federle,Corporate,South,Arkansas,Little Rock,2017-12-30,2014-09-15,2017-12-23,7,163.0,0.04,5,1758.3,456.86,351.66,25.98,Repeat Customer,1,1152.87,0.0,,New or Reactivated,0,Healthy,Active,0,0,Maintain relationship,22.59,628,Long Tail
SW-20275,Scott Williamson,Consumer,South,Mississippi,Jackson,2017-12-30,2014-03-10,2017-11-30,30,340.0,0.09,6,1966.65,332.87,327.78,16.93,Loyal Customer,3,1012.5,0.0,,New or Reactivated,0,Healthy,Active,0,0,Maintain relationship,22.45,629,Long Tail
MC-18100,Mick Crebagga,Consumer,West,California,Los Angeles,2017-12-30,2014-06-18,2017-11-19,41,104.0,0.39,10,2218.98,-64.17,221.9,-2.89,Loyal Customer,2,805.18,40.68,1879.3,Growing,10,Healthy,Watch,0,0,Maintain relationship,22.37,630,Long Tail
NG-18430,Nathan Gelder,Consumer,Central,Texas,Austin,2017-12-30,2014-11-24,2017-11-12,48,203.0,0.24,5,1395.94,217.09,279.19,15.55,Repeat Customer,1,779.16,0.0,,New or Reactivated,10,Healthy,Watch,0,0,Maintain relationship,22.28,631,Long Tail
RB-19330,Randy Bradley,Consumer,Central,Texas,Austin,2017-12-30,2014-11-17,2017-10-23,68,321.0,0.21,2,1008.2,-164.41,504.1,-16.31,Repeat Customer,1,337.82,0.0,,New or Reactivated,25,Low Risk,At Risk,0,0,Light-touch nurture,21.79,632,Long Tail
DB-13210,Dean Braden,Consumer,East,New Jersey,Paterson,2017-12-30,2015-03-22,2017-12-21,9,75.0,0.12,10,2332.58,169.97,233.26,7.29,Loyal Customer,3,791.67,0.0,,New or Reactivated,0,Healthy,Active,0,0,Maintain relationship,21.75,633,Long Tail
CC-12670,Craig Carreira,Consumer,East,New York,New York City,2017-12-30,2014-12-23,2017-12-01,29,124.0,0.23,7,2269.7,187.84,324.24,8.28,Loyal Customer,1,259.44,0.0,,New or Reactivated,0,Healthy,Active,0,0,Maintain relationship,21.72,634,Long Tail
AH-10030,Aaron Hawkins,Corporate,East,Pennsylvania,Philadelphia,2017-12-30,2014-04-22,2017-12-18,12,200.0,0.06,7,1744.7,365.22,249.24,20.93,Loyal Customer,1,18.7,0.0,,New or Reactivated,0,Healthy,Active,0,0,Maintain relationship,21.68,635,Long Tail
CB-12415,Christy Brittain,Consumer,Central,Illinois,Chicago,2017-12-30,2015-11-05,2017-12-04,26,104.0,0.25,8,1949.2,272.39,243.65,13.97,Loyal Customer,2,208.39,0.0,,New or Reactivated,0,Healthy,Active,0,0,Maintain relationship,21.41,636,Long Tail
CM-12115,Chad McGuire,Consumer,West,California,Los Angeles,2017-12-30,2015-03-29,2017-12-22,8,250.0,0.03,4,1661.61,409.07,415.4,24.62,Repeat Customer,2,861.57,0.0,,New or Reactivated,0,Healthy,Active,0,0,Maintain relationship,21.37,637,Long Tail
LS-17245,Lynn Smith,Consumer,Central,Missouri,Gladstone,2017-12-30,2014-10-16,2017-11-26,34,155.0,0.22,6,1008.14,348.36,168.02,34.55,Loyal Customer,1,164.34,0.0,,New or Reactivated,10,Healthy,Watch,0,0,Maintain relationship,21.35,638,Long Tail
CS-11950,Carlos Soltero,Consumer,East,New York,New York City,2017-12-30,2014-06-08,2017-12-05,25,91.0,0.27,11,3036.55,-126.42,276.05,-4.16,Loyal Customer,2,63.09,78.5,-19.63,Stable,0,Healthy,Active,0,0,Maintain relationship,21.3,639,Long Tail
ML-18040,Michelle Lonsdale,Corporate,West,New Mexico,Albuquerque,2017-12-30,2017-03-26,2017-10-12,79,100.0,0.79,3,742.08,138.72,247.36,18.69,Repeat Customer,1,674.87,0.0,,New or Reactivated,20,Low Risk,At Risk,0,0,Light-touch nurture,20.82,640,Long Tail
TS-21505,Tony Sayre,Consumer,West,Colorado,Parker,2017-12-30,2014-12-20,2017-12-19,11,126.0,0.09,6,2243.27,11.38,373.88,0.51,Loyal Customer,2,655.23,213.72,206.58,Growing,5,Healthy,Active,0,0,Maintain relationship,20.81,641,Long Tail
MB-18085,Mick Brown,Consumer,West,California,Roseville,2017-12-30,2014-01-05,2017-11-16,44,235.0,0.19,7,1428.23,117.81,204.03,8.25,Loyal Customer,1,17.31,0.0,,New or Reactivated,10,Healthy,Watch,0,0,Maintain relationship,20.73,642,Long Tail
SR-20425,Sharelle Roach,Home Office,South,Alabama,Tuscaloosa,2017-12-30,2014-06-14,2017-12-22,8,241.0,0.03,5,3233.48,-3333.91,646.7,-103.11,Repeat Customer,3,407.23,0.0,,New or Reactivated,0,Healthy,Active,0,0,Maintain relationship,20.69,643,Long Tail
CV-12805,Cynthia Voltz,Corporate,East,New York,New York City,2017-12-30,2016-05-09,2017-12-25,5,50.0,0.1,9,2370.31,99.0,263.37,4.18,Loyal Customer,1,41.96,11.81,255.29,Growing,0,Healthy,Active,0,0,Maintain relationship,20.62,644,Long Tail
AB-10150,Aimee Bixby,Consumer,Central,Texas,Carrollton,2017-12-30,2014-03-05,2017-11-19,41,185.0,0.22,5,966.71,313.66,193.34,32.45,Repeat Customer,1,138.7,91.96,50.83,Growing,10,Healthy,Watch,0,0,Maintain relationship,20.58,645,Long Tail
GD-14590,Giulietta Dortch,Corporate,West,Washington,Everett,2017-12-30,2014-05-05,2017-12-25,5,399.0,0.01,4,1888.07,230.94,472.02,12.23,Repeat Customer,1,3.86,0.0,,New or Reactivated,0,Healthy,Active,0,0,Maintain relationship,20.49,646,Long Tail
JS-16030,Joy Smith,Consumer,Central,Texas,Houston,2017-12-30,2014-02-27,2017-12-02,28,121.0,0.23,6,2516.49,-311.26,419.42,-12.37,Loyal Customer,2,343.0,0.0,,New or Reactivated,5,Healthy,Active,0,0,Maintain relationship,20.36,647,Long Tail
PO-19195,Phillina Ober,Home Office,East,New York,New York City,2017-12-30,2014-01-04,2017-10-05,86,228.0,0.38,5,1056.86,-49.7,211.37,-4.7,Repeat Customer,1,236.72,0.0,,New or Reactivated,20,Low Risk,At Risk,0,0,Light-touch nurture,20.29,648,Long Tail
CM-12160,Charles McCrossin,Consumer,East,Pennsylvania,Philadelphia,2017-12-30,2016-10-21,2017-12-04,26,102.0,0.25,6,2533.31,-394.37,422.22,-15.57,Loyal Customer,2,406.71,24.92,1532.06,Growing,5,Healthy,Active,0,0,Maintain relationship,20.27,649,Long Tail
MV-18190,Mike Vittorini,Consumer,East,New York,New York City,2017-12-30,2014-01-30,2017-12-11,19,212.0,0.09,7,1734.57,273.86,247.8,15.79,Loyal Customer,1,63.34,0.0,,New or Reactivated,0,Healthy,Active,0,0,Maintain relationship,20.2,650,Long Tail
MV-17485,Mark Van Huff,Consumer,Central,Texas,Houston,2017-12-30,2014-01-20,2017-12-03,27,151.0,0.18,9,1560.05,189.03,173.34,12.12,Loyal Customer,2,450.19,0.0,,New or Reactivated,5,Healthy,Active,0,0,Maintain relationship,20.08,651,Long Tail
AB-10600,Ann Blume,Corporate,West,Arizona,Tucson,2017-12-30,2014-11-18,2017-11-10,50,233.0,0.21,4,1515.86,-274.96,378.97,-18.14,Repeat Customer,1,1475.05,0.0,,New or Reactivated,15,Healthy,Watch,0,0,Maintain relationship,19.85,652,Long Tail
NS-18505,Neola Schneider,Consumer,Central,Texas,Dallas,2017-12-30,2016-11-24,2017-12-24,6,42.0,0.14,4,2575.86,-12.3,643.97,-0.48,Repeat Customer,2,678.1,0.0,,New or Reactivated,0,Healthy,Active,0,0,Maintain relationship,19.77,653,Long Tail
RD-19720,Roger Demir,Consumer,East,Pennsylvania,Philadelphia,2017-12-30,2014-07-20,2017-12-09,21,98.0,0.21,10,1419.74,207.33,141.97,14.6,Loyal Customer,1,11.09,0.0,,New or Reactivated,5,Healthy,Active,0,0,Maintain relationship,19.53,654,Long Tail
AH-10585,Angele Hood,Consumer,Central,Illinois,Chicago,2017-12-30,2014-10-26,2017-12-09,21,428.0,0.05,4,738.5,83.96,184.63,11.37,Repeat Customer,1,15.98,239.24,-93.32,Sharp Decline,20,Low Risk,Active,0,1,Light-touch nurture,19.51,655,Long Tail
MM-18280,Muhammed MacIntyre,Corporate,East,New York,New York City,2017-12-30,2014-01-20,2017-10-06,85,185.0,0.46,9,775.41,58.89,86.16,7.59,Loyal Customer,1,40.99,29.26,40.09,Growing,20,Low Risk,At Risk,0,0,Light-touch nurture,19.49,656,Long Tail
NK-18490,Neil Knudson,Home Office,South,Florida,Deltona,2017-12-30,2015-05-28,2017-10-21,70,132.0,0.53,7,572.05,121.22,81.72,21.19,Loyal Customer,2,120.69,38.38,214.46,Growing,20,Low Risk,At Risk,0,0,Light-touch nurture,19.44,657,Long Tail
HF-14995,Herbert Flentye,Consumer,Central,Indiana,Indianapolis,2017-12-30,2014-05-26,2017-12-09,21,108.0,0.19,7,2533.16,-13.88,361.88,-0.55,Loyal Customer,1,43.85,0.0,,New or Reactivated,0,Healthy,Active,0,0,Maintain relationship,19.39,658,Long Tail
KC-16675,Kimberly Carter,Corporate,West,Washington,Seattle,2017-12-30,2014-12-13,2017-11-03,57,264.0,0.22,4,1146.05,156.78,286.51,13.68,Repeat Customer,1,447.0,0.0,,New or Reactivated,10,Healthy,Watch,0,0,Maintain relationship,19.12,659,Long Tail
EK-13795,Eileen Kiefer,Home Office,West,California,Escondido,2017-12-30,2014-03-18,2017-11-16,44,669.0,0.07,4,1303.48,97.11,325.87,7.45,Repeat Customer,1,23.36,0.0,,New or Reactivated,10,Healthy,Watch,0,0,Maintain relationship,19.1,660,Long Tail
KN-16390,Katherine Nockton,Corporate,East,Massachusetts,New Bedford,2017-12-30,2014-12-02,2017-12-11,19,104.0,0.18,9,2617.27,-151.15,290.81,-5.78,Loyal Customer,2,401.82,8.67,4534.6,Growing,0,Healthy,Active,0,0,Maintain relationship,18.99,661,Long Tail
MD-17860,Michael Dominguez,Corporate,South,North Carolina,Asheville,2017-12-30,2014-12-02,2017-11-24,36,233.0,0.15,5,1204.91,-4.04,240.98,-0.34,Repeat Customer,2,928.13,9.41,9763.23,Growing,15,Healthy,Watch,0,0,Maintain relationship,18.94,662,Long Tail
DL-13315,Delfina Latchford,Consumer,East,New York,New York City,2017-12-30,2014-01-16,2017-12-08,22,133.0,0.17,8,1458.26,288.87,182.28,19.81,Loyal Customer,2,482.65,0.0,,New or Reactivated,0,Healthy,Active,0,0,Maintain relationship,18.76,663,Long Tail
LC-16870,Lena Cacioppo,Consumer,West,Colorado,Thornton,2017-12-30,2015-05-03,2017-12-03,27,49.0,0.55,8,2580.7,-188.25,322.59,-7.29,Loyal Customer,1,306.36,133.9,128.8,Growing,0,Healthy,Active,0,0,Maintain relationship,18.65,664,Long Tail
NB-18655,Nona Balk,Corporate,East,New Jersey,Paterson,2017-12-30,2014-12-05,2017-12-11,19,103.0,0.18,9,1972.6,117.64,219.18,5.96,Loyal Customer,3,218.99,0.0,,New or Reactivated,0,Healthy,Active,0,0,Maintain relationship,18.61,665,Long Tail
